ranking,nome_hotel,nota,titulo,texto,data,ano
0,Hotel Colline de France,5,Hotel espetacular!,"Hotel maravilhoso, atendimento fantástico! Desde a recepção até a nossa saída, tivemos uma experiência excepcional! O quarto é muito luxuoso e aconchegante (além de ser muito limpo e cheiroso, claro). O café da manhã é fora de série, com uma ótima variedade de frutas, pães, frios e doces. O atendimento é extraordinário, todos são muito atenciosos e simpáticos! Voltarei com certeza!",Ontem,ntem
0,Hotel Colline de France,5,Você não sabia que precisava ter essa experiência até ter! ,"Conheci o Colline através de uma publicação no Instagram.   Sempre tive o sonho de ficar hospedada no Grand Floridian da Disney, mas depois que soube da existência do Colline, me apaixonei!  Mostrei para o meu noivo (agora marido) e desde então ficamos namorando por meses o hotel, acompanhando cada story deles nas redes sociais e decidimos fazer nossa viagem de lua de mel para gramado justamente para termos a oportunidade de nos hospedarmos no Colline de France - e que boa ideia tivemos!    Passamos nossa viagem parte hospedados no Colline e parte em outro hotel.   Todo nosso roteiro de viagem foi planejado para que pudéssemos aproveitar o máximo possível todo o tempo no Hotel -pois ele merece!    O hotel é tão lindo e aconchegante (desde o ambiente até o atendimento) que vale a</span><span class=""_""> pena você apenas tirar um momento do dia para simplesmente ficar lá, seja no lobby, ou em qualquer outra parte do hotel.    O que mais gostamos é que o hotel em si não é grande porém TUDO foi pensado com muito carinho e atenção, logo, torna o Colline um dos melhores hotéis do mundo porque há todo um cuidado nele, que fazem você querer ter a experiência de estar hospedado no hotel à cada tempinho livre que você tiver na sua agenda.    Confesso que quando chegamos no Hotel até estranhamos um pouco tamanha cortesia dos colaboradores, visto que eles sempre estão atentos e dispostos à fazerem com que você não precise nem abrir a porta de um carro, guardar sua taça ou carregar suas malas (e olha que viajamos apenas com bagagem de mão). Como não estamos acostumados com esse tipo de tratamento, estranhamos um pouco mas diria que ficaríamos bem mal acostumados com isso se fosse todo dia. Já pensou ter que lavar suas próprias louças em casa depois de se acostumar 100% com esse tratamento? Nem saberia como começar - brincadeiras à parte!    Fomos bem recepcionados e atendidos por todos com igual atenção e educação.     O Dionathan foi muito cortês ao explicar como funcionava a estádia no Colline logo quando chegamos, o Fabiano sempre atento durante nosso café da manhã e a Fabiana foi um amor ao nós ajudar com as fotos no espaço (Muito obrigada, Fabi!); fora todas as outras pessoas que nos atenderam que não conseguimos memorizar os nomes - muito obrigada!    Achamos super legal que mesmo se tratando de um hotel referência em gramado e “luxuoso” tanto a experiência que tivemos com os colaboradores quanto observando os outros hospedes, todos pareciam muito educados e sem aquele ar de “nariz empinado” ou arrogância que por vezes você pode imaginar encontrar num local assim.    Inclusive, estivemos hospedados em dias que o Amaury Jr estava por lá e o atendimento permaneceu organizado e cordial da mesma forma.    A localização do hotel requer que você alugue um carro ou vá de Uber para onde você precisa ir - inclusive, a sensação da chegada no hotel à primeira vista é de estar próximo à um castelo de princesa.    Acabamos chegando do aeroporto para o Colline antes do horário do checkin e conseguiram antecipar nosso checkin brevemente, no mesmo instante, estávamos sendo recepcionados com taças de espumante enquanto recebíamos as orientações de como funcionava à estadia, o que tornou a espera bem agradável.    O café da manhã é fenomenal!   Imagina um iogurte ser uma delícia?!   Geralmente iogurte é gostoso, mas o deles fazia você querer comer como sobremesa todos os dias de tão bom!     Não deixe de pedir o espumante moscatel deles - não sou a maior fã de bebida alcoólica do mundo, mas o espumante moscatel é divino!    E se você quer experimentar o melhor chocolate quente de gramado, então aproveite e peça por lá porque de fato, foi o melhor chocolate quente que experimentamos!    Os únicos pontos que poderiam ser melhorados, no nosso ponto de vista são dois:    - por ter acompanhado nas redes sociais os cafés da manhã com música instrumental ao vivo, achamos que fosse “regra da casa” e haveria essa experiência todos os dias para nós também; mas creio que durante dias de semana que foi quando estivemos hospedados não haja, porém não havia essa informação (nem de sim e nem de não em local nenhum).    - Acredito que o prato especial do café da manhã (que é surpresa e nunca está descrito no cardápio- o atendente que te fala qual é) poderia ser mais elaborado. Pois num dia foi calda de frutas vermelhas com sorvete de creme, e no outro pão frito com açúcar e canela (rabanada) - o que deu a impressão de que foram usados itens aleatórios que estava sobrando na geladeira.  Estes 2 pontos precisaram ser pensados para que pudéssemos buscar alguma melhoria no hotel de tamanho cuidado que ele entrega aos hóspedes.    Vimos o dono por lá mais de uma vez, e sempre muito gentil e sorridente também.    O macaron oferecido é uma delícia, o croissant perfeito e se você aceita uma dica: peça para colocarem o pillow top na sua cama e aproveite para ter uma noite de sono ainda melhor! Nós amamos!    Tudo é feito de forma à te encantar.    Já trabalhei com eventos e estive à trabalho para Disney, proporcionando Momentos Mágicos para os Guests (convidados)  e posso dizer que há muita experiência nível Disney por lá, por isso recomendo que você se planeje para desfrutar desse hotel como se fosse uma atração de Gramado e não somente um local para dormir, comer e tomar um banho após os passeios.    Esperamos em breve poder voltar, ainda mais depois que a piscina ficar pronta!    Por tudo, muito obrigada!  Anna e Michel Furlan!  Ps: amamos e eu fiquei EXTREMAMENTE encantada com o ursinho que ganhamos, fico boba até hoje ao lembrar dele nos esperando na cama- ele já tem até nome: François!",Ontem,ntem
0,Hotel Colline de France,5,Experiência magnífica!,"Alguns lugares por vezes são super estimados, o que não é definitivamente não é o caso aqui. Já esperava que a experiência no Colline de France seria ótima, mas fui ainda surpreendido! O conjunto da obra faz com que a hospedagem seja algo totalmente diferente ao que se encontra em hotéis de luxo. Os detalhes de decoração de cada ambiente, música com pianista e violinista numa espécie de brunch com espumante e doces finos à vontade, atendimento cordial de toda a equipe (a grande diferença está realmente aqui), o restaurante do hotel, o café da manhã…poderia escrever muito mais só de coisas positivas, mas vou focar no mais importante: a personalidade e alma do hotel. Não vemos no Colline de France atendimento pasteurizado/robotizado, mas sim uma equipe que mostra que está muito</span><span class=""_""> feliz em estar ali e em fazer os hóspedes se sentirem muito à vontade. O mesmo vale para a decoração, pensada nos mínimos detalhes e com muita personalidade, ocorrendo isso em todos ambientes, das suítes até o jardim externo. Aqui deixo os meus sinceros parabéns pela magnífica experiência que tive e espero poder ter novamente em breve.",3 de jul.,jul.
0,Hotel Colline de France,5,Celebração 43 anos de casamento,"Tudo foi perfeito,  a alegria da equipe e disposição em procurar sempre agradar foi o maior ponto...  A limpeza e os cuidados no detalhe,  em todas as áreas...  Pela manhã música ao vivo e ao cair da tarde 17 h saxs e espumante mais doces...  As fotos e a liberdade que proporcionaram um agradável momento de não querer sair...",3 de jul.,jul.
0,Hotel Colline de France,5,Simplesmente magnífico,"Ainda sem palavras com minha estada. O hotel é encantador, todos os funcionários são muito simpáticos, receptivos e cordiais. Café da manhã é excepcional, nunca vi nada igual. Muito bom ter um hotel desse nível aqui no Brasil. Fui para comemorar minha bodas de dez anos, foi a melhor coisa que fizemos. Roupas de cama de altíssima qualidade, roupão, toalhas, tudo magnífico. Fomos recebidos com um mimo com alguns finger foods e docinhos. Sempre estão servindo um bom espumante na recepção, e aliás que recepção maravilhosa!!! Permitam-se ter uma experiência dessa. Nas fotos vocês podem ver o que eu estou querendo dizer sobre o café...",1 de jul.,jul.
0,Hotel Colline de France,5,Comemoração de bodas,"No mínimo 10 com louvor a toda equipe. Estrutura de serviços e acomodações impecáveis. Gentileza, atenção e simpatia são marcas da equipe e Hotel. Requinte, sofisticação aliado ao bom gosto da recordação.",1 de jul.,jul.
0,Hotel Colline de France,5,Coline de France experiência única!,"Me senti num castelo com personagens contemporâneos! Logo na chegada você percebe que está num lugar diferenciado. Equipe preparada para atender de forma única, recebendo com delicadeza, atenção e entusiasmo, valorizando o hóspede e tudo o que ali está sendo feito para proporcionar momentos inesquecíveis! Final de tarde os hóspedes são recebidos ao som de um piano que fica ao lado da receptação, ambiente lindo, sofisticado e como se não bastasse, servem champanhe e doces delicados, ao lado de uma lareira, num espaço aconchegante e sofisticado. Tudo parece ter sido pensado com detalhes que transmitem aos hóspedes um efeito “nós fizemos a diferença por você ”. Chá, água saborizada  e champanhe a vontade! Na saída uma mensagem, água e madelaines para lhe acompanhar na viagem!",jun. de 2022,2022
0,Hotel Colline de France,5,Experiência Diferenciada no Atendimento,"Serviço extraordinário! Preocupação total com o hóspede nos pequenos detalhes.  Café da manhã estilo francês sensacional ! Atendimento personalizado para que o hóspede tenha uma experiência diferenciada ! Local pequeno, agradável e acolhedor!",jun. de 2022,2022
0,Hotel Colline de France,5,Sonho,"Foi um sonho realizado, eu me senti uma princesa, o atendimento espetacular. Estou apaixonada e encantada, eu nunca imaginei algo tão especial 🇫🇷🌷❤️ O café da manhã é lindo e delicioso, limpeza impecável e uma coisa muito legal é o cheiro do hotel, é um cheiro divino. Com certeza voltarei ❤️",jun. de 2022,2022
0,Hotel Colline de France,5,"O HOTEL É PERFEITOOO, O ATENDIMENTO É SURREAL.","sem comentários para a perfeição que é o Colline,,, tudo perfeito, acomodacoes, café da manhã, atendimento ao cliente... tudo muito perfeito e agradavel... com toda certeza indicarei esse hotel, para que mais pessoas possam conhecer.",jun. de 2022,2022
0,Hotel Colline de France,5,Sensacional ,"Simplesmente o hotel é sensacional, uma experiência única, desde a entrada até a saída. Tudo impecável, limpeza, comida, atendimento, serviços de quarto, absolutamente tudo. Sem dúvidas, voltarei outras vezes, Gramado vale muito a pena. ",jun. de 2022,2022
0,Hotel Colline de France,5,Impecável !!,"Hotel mais maravilhoso da vida , impecável , lindíssimo , atendimento inacreditável dos funcionários . Realmente maravilhoso !!!  Café da manhã dos sonhos com pianista tocando lindas músicas . Comida maravilhosa !!",jun. de 2022,2022
0,Hotel Colline de France,5,Perfeição em forma de hotel ,"A experiência é simplesmente incrível!!! É tudo que lemos e ouvimos e mais um pouco. O atendimento é coisa de outro mundo, funcionários muuiiiitooo atenciosos (todos, sem exceção), o quarto impecável, e com cheiro em todas as partes, e a comida divina. Café da manhã é quase um almoço, todas as opções do menu são incríveis, não existia algo mais ou menos. A estrutura do hotel é muito limpa, organizada. A recepção foi incrível! Não consumimos bebida alcoólica, então providenciaram um suco de uva verde delicioso, e uns chocolates prawer que são ótimos. Ficamos apenas uma diária, porém dificilmente a experiência vivida aqui se compara com qualquer outro hotel.",jun. de 2022,2022
0,Hotel Colline de France,5,Melhor Hotel do mundo,"Colline faz viver um sonho, ele é insuperável. Sua estrutura imperial e deslumbrante. E uma experiência única. Tudo começa na recepção do Hotel no atendimento impecável da equipe. A gastronomia perfeita com o requinte francês. Toda a decoração exclusiva e luxuosa. Você vai viver um sonho de hospedando no Colline. Amei conhecer e espero em breve voltar. E o melhor hotel do mundo.",jun. de 2022,2022
0,Hotel Colline de France,5,Dia dos namorados no Colline de France,Foi simplesmente a melhor experiência da minha vida. Tudo impecável principalmente o atendimento. A gastronomia é maravilhosa. Já quero voltar. Amei muito e recomendo! Com certeza o melhor hotel do mundo 🌍,jun. de 2022,2022
0,Hotel Colline de France,5,Sensacional! Um dos melhores hotéis que conheci,"Extraordinário. Desde o momento que chegamos o staff nos surpreende com excelente atendimento, levando as malas para o quarto enquanto aguardamos tomando um chá de boas vindas nos sofás do hall de entrada.  Café da manhã com muito requinte, diversificação e abundância, com tábua de charcutaria e queijos e pratos sob demanda (inclusos no buffet).  Quartos muito bem equipados, com a mais alta qualidade.   Tão aconchegante e satisfeitos que preferimos passar o sábado à noite no bistrô do hotel versus sair pelas ruas de gramado",jun. de 2022,2022
0,Hotel Colline de France,5,Simplesmente Perfeito,"Simplesmente sensacional! Desde a chegada com meu esposo, estadia, educação dos funcionários, decoração… tudo foi mais que perfeito! Obrigada obrigada! Parabéns a todo time!!! Nossas férias foram simplesmente sensacionais!!!!!!’",jun. de 2022,2022
0,Hotel Colline de France,5,Excelente opção em Gramado,"Tivemos uma excelente experiência com o hotel Colline de France.   Ficamos por três diárias e vale destacar o imenso profissionalismo de toda a equipe. Tivemos o prazer de jantar no bistrô, com excelente comida, e desfrutar de um ótimo café da manhã, com cardápio variado todos os dias. De fato se vive uma experiência única e autêntica.  Deixo meu sincero agradecimento a toda a equipe por nos proporcionar um final de semana tão agradável.",jun. de 2022,2022
0,Hotel Colline de France,5,Simplesmente o melhor Hotel do Mundo!,"Nos estávamos entusiasmado por ouvir falar tão bem do hotel, mas só estando lá pra ver que é muito mais do que falam! O hotel é um sonho, o atendimento dos funcionários e simplesmente encantador , as refeições são incríveis ! Enfim o melhor hotel que já fomos.! Parabéns a toda equipe Colline de France!",jun. de 2022,2022
0,Hotel Colline de France,5,"Hotel Excepcional! Tudo perfeito, um sonho!","Encantada com a beleza e detalhes do hotel, e mais ainda com os funcionários, cordiais, atenciosos e muito profissionais! Excelência em tudo, nunca vi nada igual! Refeições maravilhosas! Sempre recepcionada no hotel com espumante, um charme, um luxo! Amei cada segundo no melhor hotel do mundo! Voltaremos com certeza! ❤️❤️ Parabéns ao Luca, e toda a equipe CollinedeFrance por tornar uma experiência tão incrível e inesquecível na vida de cada hóspede!",jun. de 2022,2022
0,Hotel Colline de France,5,Casal de amigos,"Equipe muito solícita e simpática, atendimento nota 1000!                  Hotel charmoso e limpíssimo.  Café da manhã muito bem servido na mesas.  Os hóspedes são mimados o tempo inteiro, sempre estão preocupados com nosso bem-estar e conforto.",jun. de 2022,2022
0,Hotel Colline de France,5,Realizando um sonho,"Sempre desejei me hospedar no Colline de France, até que meu marido me presenteou com essa surpresa, passar meu aniversario lá... foi muito melhor do que imaginei! Sensacional, começando com a recepção na chegada ao hotel pelo Roberto. Toda a equipe (Lucca, Wilber, Tayron, Débora, o gerente Márcio e todos os outro funcionários) está de parabéns, fazem tudo com muita alegria, presteza e excelência. Gratidão pela experiência tão positiva. Limpeza dos quartos, toalhas super perfumadas, comida deliciosa, chá da tarde no quarto, tudo preparado com riqueza de detalhes e muito amor!  Isso, a palavra que define o hotel Colline de France é amor e cuidado com os seus hóspedes. Voltarei em breve!",jun. de 2022,2022
0,Hotel Colline de France,5,Atendimento dos funcionários impecável... muito queridos e atenciosos,"Uma experiência incrível.. atenção impecável dos funcionários.  Muito bonito e detalhes imponentes. Alguns detalhes como: água a disposição e café não deveriam ser pagos no final da estadia... pequenos detalhes, mas faz diferença. Outro item que me incomodou foi a massagem que fizemos eu e minha esposa... uma delas não tinha noção nenhuma.. ",jun. de 2022,2022
0,Hotel Colline de France,5,Hotel Colline de France,"Como sempre o hotel não te oferece uma simples hospedagem e sim uma experiência, meu segundo ano consecutivo e eles sempre me surpreende com a cordialidade dos funcionários, o charme do hotel, o bonsouir maravilhoso.  Café da manhã incrível, e fora a experiência da culinária francesa.",jun. de 2022,2022
0,Hotel Colline de France,5,Fazendo de tudo pelo hóspede!,"O melhor hotel do mundo eleito em 2021 com toda razão, equipe cortez e muito educada, fazem a diferença total na sua experiência. Estrutura impecável e reforçando, o melhor de tudo são as pessoas que trabalham lá, que excelência. Parabéns ao Gerente Márcio por conduzir tão bem essa companhia. Vocês são feras. Voltaremos.",jun. de 2022,2022
0,Hotel Colline de France,5,Melhor hotel do mundo,"Já viajei para vários hotéis 5 estrelas no mundo mas sem dúvida alguma, este foi o melhor hotel que já ficamos ! Fomos recepcionados com espumantes. No quarto balde de Murano com espumante e vários doces. Roupões trousseau. Nos hospedamos  no frio , o chão do banheiro é aquecido , todas as noites arrumavam nossa cama  e colocavam chá em loucas de prata , com doces deliciosos .  Todos os profissionais extremamente qualificados e treinados . Pensam em todos os detalhes.  Ficaria horas narrando a experiência que tivemos ! Muito obrigada a todos . Com certeza voltaremos em breve .",jun. de 2022,2022
0,Hotel Colline de France,5,"Atendimento perfeito, conforto e ambiente são maravilhosos, se percebe a excelência em cada detalhe!","O atendimento é sensacional, o ambiente é extremamente agradável, comida excelente, serviço de quarto excepcional, a massagem relaxante é maravilhosa e ainda estão instalando sauna e piscina. Ficar hospedado neste hotel é uma experiência incrível!!!",jun. de 2022,2022
0,Hotel Colline de France,5,CollinedeFrance,"A estrutura do hotel é espetacular, mas nada se compara ao atendimento, nunca vi nada igual, a comida é muito boa, o café da manhã é sensacional, mas realmente o ponto alto do hotel é o atendimento, equipe acima da média",jun. de 2022,2022
0,Hotel Colline de France,5,Impressionante,"Toda a equipe é muito receptiva e gentil! Ganhamos muitos “mimos” no quarto (champanhe, doces…) café da manhã delicioso! Quarto muuuuito cheiroso, lençóis de ótima qualidade.  Tudo impecável, amei! Mais que recomendado à todos",jun. de 2022,2022
0,Hotel Colline de France,5,INCRÍVEL,"Simplesmente incrível! O lugar é lindo, mas o que faz toda diferença é o atendimento que é SURREAL. As pessoas são super gentis e simpáticas e prontas pra te ajudar no que precisar. Vc sente a preocupação do hotel com a experiência da hora que chega até a hora que vai embora.",jun. de 2022,2022
0,Hotel Colline de France,5,Uma experiência!,"Excelência no atendimento da equipe,  nas instalações, na gastronomia.    Toda equipe é muito atenciosa e entrosada.  Estão lá para te proporcionar momentos de puro descanso fazendo você se sentir especial.   As instalações do hotel são de primeira qualidade desde as roupas de cama e banho,  amenities até todos os espaços bem decorados.  E o grande ponto a se destacar é a qualidade de tudo o que nos é servido desde a chegada,  o café da manhã,  chá noturno e o jantar no restaurante ( não incluído na diária).   Uma grande experiência que desfrutamos em Gramado.",jun. de 2022,2022
0,Hotel Colline de France,5,"Experiência incrível, o Hotel remete ao luxo dos palácios, nunca me hospedei em um palácio mas imagino que assim!","Posso resumir como uma das melhores experiências que já vivi no tema hospedagem. Atendimento impecável ao estacionar o carro você não toca mais nem mesmo para abrir a porta, pessoas vão te receber já com espumante, digo isso para ilustrar o quanto são atenciosos com todos os detalhes,  fomos muito bem recebidos, mimos no quarto, que aliás é confortável, limpo, cheiroso, tudo funciona perfeitamente bem(hidro, aquecimento do quarto, restaurante) aliás pessoalmente é melhor que nas fotos pois da pra sentir o aroma dos ambientes, a música instrumental ao vivo em alguns momentos em volume agradável, se a ideia é viver momento Inesquecível e impecável vá sem medo, lá é o lugar pro romantismo!",jun. de 2022,2022
0,Hotel Colline de France,5,"Cordialidade, precisão, respeito, amabilidade","Que serviço! Nos despedimos já com vontade de voltar. E voltaremos. Na hora de sair, triste hora, me perguntaram se haveria algo que tenhamos sentido falta e que pudesse melhorar a experiência. Sinceramente, não pude ajudar, vocês foram brilhantes.",jun. de 2022,2022
0,Hotel Colline de France,5,Deixou minha namorada mal acostumada,"Incrível, espetacular, perfeito! Merece sim o premio de melhor hotel do mundo, sem dúvidas! Atendimento incomparável, sem dúvidas o melhor que já recebi comparado com todos hoteis que já fiquei ao redor do mundo. Café da manha ao som do piano, transmite uma paz indescritível. Muitos funcionários para dar nos dar atenção e atender-nos em qualquer solicitação. Sempre muito cordiais e com sorriso no rosto. Não preciso nem falar quanto à limpeza e organização. Ressalto somente a decoração que nos dá a sensação de estar na França.  Só agradeço e recomendo!",jun. de 2022,2022
0,Hotel Colline de France,5,Excelente,"Minha estadia no Colline de France foi incrível. Funcionários solícitos, simpáticos e prestativos. Tudo pensado nos mínimos detalhes para que os hóspedes tenham uma experiência única. Café da manhã bem variado. Limpeza e organização nota 10.  Recomendo o hotel e espero voltar em breve. :)",jun. de 2022,2022
0,Hotel Colline de France,5,"Lugar encantador, hotel maravilhoso","Simplesmente um hotel maravilhoso, me hospedar nele foi uma experiência única. Tudo perfeito, realmente entendi o porque de ser considerado o melhor.. decoração linda e elegante, me senti na França, tudo no quarto muito confortável, e o atendimento como nunca vi igual.. fomos super mimados , todo staff muito atencioso. E a comida , só elogios tanto para o sabor quanto para a apresentação.. Amei e com certeza voltarei para uma nova experiência!!!",jun. de 2022,2022
0,Hotel Colline de France,5,"Comemorar o Amor, sempre é época.","Hotel no check in recepciona com muita cordialidade e simpatia. Os funcionários são respeitosos e muito cordiais. Lugar limpo, muito aconchegante… Café da manhã, magnífico!!! Simplesmente espetacular. Agradecemos por nos receber tão bem.",jun. de 2022,2022
0,Hotel Colline de France,5,Um pouco da França em Gramado,Hotel com excelência em atendimento. Todos os funcionários sem exceção de ninguém são excepcionais  O ambiente do hotel lembra bem arquitetura francesa. Cada detalhe do hotel é maravilhoso. Desde o check-in até o check-out você é super bem atendido. Jantar maravilhoso e café da manhã também.,jun. de 2022,2022
0,Hotel Colline de France,5,Perfeição em absolutamente tudo,"PERFEITOOOO!!! Não tem outra descrição! Tudo funciona perfeitamente! Parece um balé!! Atendimento indescritível de tão bom, hotel lindoooo!! Quarto super aconchegante! Café da manhã delicioso!! Tem academia com ótimo equipamentos e espaço! Toda noite eles deixam um mimo no quarto! Não tem como descrever o tão bom q é esse hotel!! Queria voltar à Gramado só pra ficar nele novamente!! Podem ir de olhos fechados!!",jun. de 2022,2022
0,Hotel Colline de France,5,Fim semana namorados,Maravilhoso o atendimento espetacular.  Estrutura e decoração fabulosas.  Além de toda a alimentação que supera todas experiências já vividas.  Sem contar com a sensação de estar na França.  Sem sombra de dúvidas é tudo maravilhoso.,jun. de 2022,2022
0,Hotel Colline de France,5,Hotel Boutique Maravilhoso !,"Esse hotel oferece uma experiência encantadora , com decoração  clássica, estilo Luiz XV que   remete a hotéis franceses antigos  mas com todo frescor de uma propriedade nova e récem construída   . O melhor de tudo está no atendimento extremamente cordial e gentil , além de personalizado que cada funcionário deste hotel presta aos seus  hóspedes . Adoramos a recepção com maravilhoso espumante na chegada e no happy hour além dos mimos diários no quarto todas as noites ! Voltaremos com certeza !!",jun. de 2022,2022
0,Hotel Colline de France,5,Tudo é muito maravilhoso.,"Não é apenas um hotel, é uma experiência. A equipe do hotel é maravilhosa e nos atendem sempre com um sorriso e muita gentileza. Eles se preocupam com cada detalhe durante a estadia. Foi ótimo estar hospedado no hotel. Recomendo muito a todos que querem ter uma excelente experiência.",jun. de 2022,2022
0,Hotel Colline de France,5,Agradecimento,"Muito obrigada pela recepção impecável de vocês!!! Todos os ré quesitos desejáveis desse maravilhoso Hotel!!!  Atenciosos, prestativos, comunicação ótima, serviços ótimos!! Voltaremos em breve pra mais uma experiência agradabilíssima!!",jun. de 2022,2022
0,Hotel Colline de France,5,Atendimento maravilhoso!,"Essa semana fomos conhecer o Colline de France, hotel que foi considerado o melhor do mundo pelo Tripadvisor.   O hotel é lindo e a comida é deliciosa.   O que mais nos encantou foi o atendimento cordial de todos os funcionários. Destaco aqui a atenção do Roberto e do Eduardo, que nos deram dicas incríveis de Gramado e região.  Recomendamos muito essa experiência!",jun. de 2022,2022
0,Hotel Colline de France,5,Conheça uma França impecável e sofisticada em Gramado,"No Colline, me se senti na França. Ambiente impecável com uma decoração incrível, um verdadeiro império francês. Muito parecido com as salas e ambientes do Palácio de Versalhes, o qual conheci e sou fã. O café da manhã tem som ao vivo com saxofonista e o menu é um espetáculo a parte. Uma dica é o ovo benedict com um pão delicioso e crocante, diferente do tradicional. Os doces em pâtisserie francesa são de um capricho único. Equipe com atendimento e carinho incríveis. Destaque ao atendimento do Fabiano e Débora. São sensacionais. Enfim, parabéns por esse espetáculo em Gramado!",jun. de 2022,2022
0,Hotel Colline de France,5,Lua de mel,"Com toda a certeza vale muito a pena a experiência. Porque é isso que vivenciamos lá, não é apenas uma hospedagem, é algo surreal que até o momento não passei por nenhum outro hotel que esteja a altura para ser comparado com a experiência que tivemos lá. Com todo respeito aos outros hotéis, não que não sejam bons, mas porque todos do Colline são espetaculares.  Só temos a agradecer por todos os colaboradores por toda cordialidade e carinho. Desde o momento da chegada já nos recepcionam com espumante.  Esperamos voltar em breve!",jun. de 2022,2022
0,Hotel Colline de France,5,Encantador,"Sem palavras pra descrever o que vivemos no Colline. Atendimento e educação impecável, deixa a gente até mal acostumado e com dificuldade para viver a realidade. Tratados literalmente como Rei e rainha, o mínimo dos detalhes tratado com o máximo de atenção. Sem duvidas melhor experiência que tivemos, voltaremos outras vezes!",jun. de 2022,2022
0,Hotel Colline de France,5,Experiência mágica.,"Difícil dizer em palavras o que é experienciar a hospedagem nesse Hotel dos sonhos. Atendimento e cordialidade impecáveis. A beleza é surreal, o conforto é absurdo, tudo impecável, lindo, elegante, aconchegante. Arquitetura e decorações deslumbrante. Limpeza nem se fala, marketing olfativo mais delicioso que já senti. Foi uma das experiências mais incríveis que vivi com meu marido e amigos, que também ficaram apaixonados por tudo. Os funcionários são doces, atenciosos e mto cordiais. Foi mágico, inesquecível!",jun. de 2022,2022
0,Hotel Colline de France,5,Melhor Experiência em um Hotel,"Melhor atendimento que já recebi. Os funcionários conseguem ao mesmo tempo te fazer sentir assistido, conversarem sobre diversos assuntos, mas com total privacidade. Tudo impecável (hospedagem, recepção, restaurante, todas as áreas) e um café da manhã inesquecível ",jun. de 2022,2022
0,Hotel Colline de France,5,Hotel encantador,"Vale muito a pena a experiência! Fomos muito bem atendidos desde o primeiro minuto da chegada. O staff dá uma especial atenção aos hóspedes fazendo com que nos sintamos muito bem acolhidos. Excelente café da manhã (quase um brunch), limpeza e organização impecáveis! Parabéns à equipe.",jun. de 2022,2022
0,Hotel Colline de France,5,Uma boa surpresa,"Hotel fantástico. Linda decoração e funcionários super atenciosos, que se referem ao hóspede pelo nome. Ficamos 4 noites com vontade de voltar. Limpeza impecável. Restaurante e café da manhã muito bons! Uma grande experiência! Voltaremos!",jun. de 2022,2022
0,Hotel Colline de France,5,Maravilhoso!,"Nossa primeira vez nesse hotel que merece o título de melhor do mundo! Super recomendamos!! Tudo impecável! quartos lindos, café da manhã excelente! O Staff é muito treinado e cortes! Vale a pena se hospedar",jun. de 2022,2022
0,Hotel Colline de France,5,Melhor experiência da vida,"Superam todas as expectativas. Impressionante o cuidado com o hóspede e o carinho em cada detalhe. Ir ao Colline é mais do que uma hospedagem, é uma experiência de vida. São os melhores no que fazem!!",jun. de 2022,2022
0,Hotel Colline de France,5,O melhor do mundo existe sim,"Eu amei esse hotel e amei a hospitalidade ,funcionários queridos e simpáticos e o hotel não tenho palavras para descrever por que é incrível .Passei meu primeiro dia dos namorados lá e confesso que me senti muito agradecida pelo carinho de todos do hotel O café da manhã é divino ,o jantar excelente ,o spa sem palavras ,perfeito e o chazinho deixado junto com um doce todas as noites conquistou meu coração .Continuem assim com essa qualidade excelente  Ganharam uma fã e admiradora do hotel e não vou cansar de indicar vocês ,parabéns",jun. de 2022,2022
0,Hotel Colline de France,5,ANIVERSARIO DE 22 ANO DE CASAMENTO,Estava hospedada no Hotel para comemorar 22 ano de casamento e foi uma das melhorares experiencia que tivemos.  Não tenho palavras para descrever o atendimento e toda dedicação que tiveram  durante os dias que estivemos ali... foi MAGICO,jun. de 2022,2022
0,Hotel Colline de France,5,Espetacular,"Sem dúvidas o hotel com melhor atendimento do país e um dos melhores do mundo, não é atoa título ! Tudo perfeito, desde a chegada tudo encantador, todos os detalhes pensados e feito com muito carinho. A cozinha também, sensacional!!!!!! Parabéns",jun. de 2022,2022
0,Hotel Colline de France,5,Dia dos namorados,"Hotel maravilhoso, tudo é pensado nos mínimos detalhes , e não menos importante  tudo de muito bom gosto e tom , destaque mais que especial,  a educação  e simpatia de todos que nos atenderam , sempre gentis e cordiais , dos muitos hotéis que já conheci na vida , o coline marcou minha vida de forma positiva , a experiência vale cada segundo , gratidão 🙏🏻 retornarei sem sombra de dúvidas. Forte abraço estou com saudades.",jun. de 2022,2022
0,Hotel Colline de France,5,Excepcional,"O hotel vai além de só se hospedar, é uma imersão no tempo imperial , cheio de detalhes em cada canto,aroma , gastronomia sem defeito, café da manhã é um grande evento ❤️simpatia e cordialidade dos funcionários nos deixa super a vontade , eles nos surpreende com tanto carinho em nos receber , roupas de cama trousseau, mimos o tempo todo 😊 todo hotel devidamente aquecido. Sem dúvidas ficamos com gostinho de quero mais , de voltar em breve. A melhor experiência de hospedagem",jun. de 2022,2022
